Latitude,Longitude,People,Bicycles,Vehicles
1.3612029,103.75172,4.424923729283533,0.11307161995405653,3.4553802665242586
1.3620693,103.7514934,7.40541263940017,0.8903200141483868,4.707656994991708
1.3628922,103.7516492,5.121159675167023,0.4682292730137421,5.997250165692809
1.3636953,103.7513217,6.598040246820102,2.2853063071839608,9.095864431549884
1.3645124,103.7516375,3.293268815159844,0.9265548676953923,5.401091925242808
1.3652974,103.7514573,2.431898634276981,0.770994401372227,9.642567699257267
1.3661887,103.751326,2.51123322400042,0.5794885865510591,6.588966016491243
1.367001,103.7509237,5.751943748218931,2.4602190373426067,8.840153492592368
1.3677059,103.7503467,3.7727026370717054,3.159069472011462,10.146329425617662
1.3683104,103.7496618,3.767535159122444,1.26246985759705,5.259095143654807
1.3689152,103.748983,1.7848609621251572,0.6312587127082406,15.484734434246016
1.3694876,103.7482855,4.395006587133704,0.15389676135813796,22.175500680150783
1.3699007,103.7479559,0.6449888249525477,0.23974311413317512,4.963041168568731
1.3705132,103.7472679,0.3710260391782131,0.0014492753623188406,0.5549850029197855
1.3710413,103.7465718,1.4099115403462945,0.10977785575407809,5.324448637606765
1.371698,103.746011,1.2065005272473022,1.0728981413313954,4.087482103194518
1.3720809,103.7452259,1.3871947071564228,0.3231747000131959,1.7755179780456714
1.3723281,103.7443499,2.1208734475491715,1.001856537729903,1.2158415984657371
1.3725424,103.7434594,2.1641145171089726,0.5240761684177079,6.511579778960616
1.3727528,103.7425737,3.9792863119763546,0.6899756876509218,5.898641224514781
1.3728994,103.7416768,4.119028797549299,1.1644052021785627,6.4979386786221
1.3731485,103.7409319,2.22106341219369,2.6785242427153007,5.622255370505281
1.3734675,103.7400764,2.5462688236224396,11.183712077311501,1.6129286616390544
1.3737854,103.7392226,3.436189153064155,14.223668628723843,5.735521481515748
1.3742068,103.738418,0.893483162872198,25.62079791998796,3.09350738492912
1.4569626,103.8355482,2.6266861405859956,2.167535027696318,3.038942037473573
1.457836,103.8358173,1.5598107596701027,0.02094863398660867,4.145714104973601
1.4587126,103.8360956,2.760176046721185,2.1408864690565093,7.907285214895057
1.392099,103.7461556,7.082007974020624,1.668208574956023,4.090811152521971
1.39201,103.7470596,15.124537122221628,0.3320068639027795,11.003838713470298
1.3921283,103.7479644,6.99202496536616,0.4189093087820398,6.48387275474096
1.3922419,103.7488624,5.288643205832529,0.42843230475714733,6.2511421371055444
1.3924854,103.7497442,9.961620395710806,0.530710637854618,3.75802899830038
1.3925997,103.7505649,10.824372480299758,1.393206039543369,1.625467359719437
1.3927036,103.7514648,2.261889389549306,1.8129929096833302,2.929511757756915
1.3932157,103.7521936,4.07849150700539,1.4159637933486056,4.219859409794536
1.3935154,103.7525673,2.2883350401447196,13.667593264106722,7.149340631507043
1.3939565,103.75218,2.649640645124351,16.330019957312636,4.887230003750858
1.3947946,103.7523129,9.50732345508278,2.3258606430043747,9.068008622538045
1.3956924,103.7522251,6.348863544942817,4.2277939916409375,1.3028995426902084
1.3966037,103.7521011,5.265773072901207,2.116114823270094,1.4226609686784544
1.3975089,103.7519509,8.60237366711727,11.825624388717126,0.7420830347087802
1.3984182,103.7518385,8.611151884481806,18.840954575732496,1.6150910852432248
1.3993374,103.7518405,4.024514737306759,7.859173972737198,0.8497441852532992
1.4002454,103.7519646,5.8165046222112915,3.340874964136199,0.6955056644341748
1.401142,103.7521277,1.4049772762377457,17.82400906069106,0.8711021695854765
1.4020327,103.752341,7.222231950384108,16.21763383310584,1.7842669855680573
1.4029409,103.7524656,2.1891808955140375,0.6172874043374181,0.23221044049611442
1.4038193,103.7522103,1.8458867129106742,0.04546025414929211,0.3410601556720712
1.4044456,103.7515621,0.9384898260511166,0.0,2.441468408619326
1.4047658,103.7507081,3.9681754799085085,0.1946928614938711,2.1256907878437477
1.4049308,103.7498122,1.1258284613969258,0.24974975833212917,0.26434924582505887
1.4050928,103.7489177,5.18227991724652,0.2283576066999649,0.5127904842456155
1.4051454,103.7480127,10.879976119415536,5.747318134677577,0.7282005089272896
1.4622685,103.8102238,3.1802419096289993,0.19005875423823415,1.575689803661835
1.4614373,103.8106179,2.302414996880574,1.7896122491102577,2.1043904542798386
1.4606086,103.811018,1.1014771496746982,1.4262205482573185,4.601373816048653
1.4597782,103.811413,0.9342988357672928,1.9777811981437612,1.47637084018681
1.4589509,103.8118059,0.08827927348967676,0.17952380952380953,0.5023965846376564
1.4581074,103.8121758,0.18890266957379243,0.8852033660589061,0.43794876496216073
1.4572326,103.8124797,0.21607971200091067,0.0037037037037037034,1.5824013995212662
1.4563431,103.8127176,0.3113776370380144,0.29909090909090913,4.5992510787605125
1.4554428,103.8129151,9.248640038954163,1.7201861243180185,3.4588559906528373
1.4545319,103.813048,1.260146821235462,0.4992953246948481,0.289744055824628
1.4513749,103.8330668,1.1473943892097211,4.1830003267558435,0.49139288152405386
1.4505013,103.8329675,0.7188357829510919,0.13432062966031483,0.4954057449525792
1.4497267,103.8334513,0.11108678966388483,0.2989475438825354,0.5825045655832509
1.4489785,103.833984,1.23879708479102,0.39686914744933616,0.7861323730427504
1.4482323,103.8340786,0.6405822394265364,0.20470779220779217,0.8430916333948557
1.4478014,103.8332622,0.14679981320935814,0.2416123499142367,0.29658264968475845
1.4470685,103.8333946,3.2752749554250955,0.39110431286985575,6.412247300376069
1.4463213,103.833828,1.725768633670174,2.524100922710172,4.636934877094816
1.44556,103.8343022,4.290791605438504,5.032281463203748,4.98862800541025
1.4447763,103.8348033,3.2013990420718264,5.947596770934563,6.250039633842094
1.4442285,103.8341935,1.75521794991981,2.2436073429739944,12.817004533184582
1.4437454,103.8334115,3.007724010358861,0.5906858120606733,11.472801516833147
1.4432736,103.8326119,2.9935006801136104,0.06875553625705602,19.81171205031189
1.4427915,103.8318177,5.11858711701735,0.25749829473413904,29.097836860224373
1.4423098,103.8310352,5.0225225372063385,2.926126416695868,19.058618764515003
1.4416916,103.8308393,5.69728890821819,0.6139393757200312,6.568746420045125
1.4409368,103.8311168,9.034860848908329,5.052511704953518,3.0174349795785758
1.4401538,103.8316058,2.8614522554768547,3.2280583885237513,1.9084157868183833
1.439372,103.8320853,6.884962193754111,0.4529966677459393,18.671555919779173
1.4385798,103.83257,3.252163322649479,0.7239994016918989,40.61559122819709
1.4377739,103.832925,7.672791303974795,2.103109734814583,20.783928141172233
1.4369379,103.8332551,6.362095488078089,1.2252102718802378,13.348366228765935
1.4361589,103.8336528,4.248072343413371,0.6942811154311904,1.6558855253305822
1.4353422,103.834077,0.8260637918262921,0.5790061787835018,11.454292478543163
1.4345822,103.8345126,7.503524028945158,1.5181716935227656,27.253828780670393
1.4336746,103.83459,3.8966901475571043,2.9383462597027874,12.806273128403399
1.4328207,103.8348975,7.893311650570359,3.5828512248487336,9.484473477785349
1.4319209,103.8350461,13.295109864898397,0.25903037485614727,7.410417852086371
1.4310061,103.8351039,11.662072600983683,4.989421028524633,8.412665142591871
1.4308465,103.8436519,13.612604593019702,17.5334901267159,14.299274395967256
1.4299391,103.8435805,2.1271966551619657,2.8492524715024223,0.8810838007430881
1.4292093,103.843016,3.152877115282919,0.3672370769434162,1.3163091618191431
1.428537,103.8423907,4.638080858328623,0.8491918101554263,0.4294084128720897
1.4280677,103.8416216,4.021064461621445,0.8797895758648064,1.5879584782445408
1.4226687,103.8347692,3.857456411187967,1.4195482635545895,0.848747838069934
1.4217541,103.8347264,2.2587955109124986,0.1750203477617462,12.522380180008827
1.4208456,103.8346283,1.7384201525321594,0.2614453399636257,4.312977313653611
1.4199859,103.8343246,2.9394241263312884,0.07117839537650858,8.669588969921818
1.4191648,103.8339141,5.163505106941388,0.4446585709391947,17.880768959540067
1.418412,103.833641,15.2501012986488,2.560482659166454,18.425206494000815
1.4181019,103.8330699,13.952170067814901,12.943738665587782,7.578504715053586
1.4172861,103.8326557,12.058148161457297,24.657569780910684,3.2390365391692377
1.4164693,103.8325755,9.70147228810776,6.59548092881905,2.988007003523827
1.4156294,103.8322,6.376226540184116,0.35480890704253654,4.9330490124157365
1.4148181,103.8317565,1.8395798532444818,0.09298662460418221,13.50772130572291
1.413981,103.8313708,4.532944597010309,0.031184507119687725,12.346033885959795
1.4131637,103.8309707,3.1194101353687897,0.1203593210273763,5.6050506944207354
1.4123399,103.8305559,2.919353076043784,0.013357142857142856,0.7952301011321784
1.4115059,103.8301548,3.181988495893058,1.159545878739212,1.674094708457453
1.4106855,103.8297156,1.148599204401218,0.0,13.872861785898916
1.4099798,103.8292903,5.361987926790478,0.372706030642047,36.00197844805341
1.4101387,103.8283921,1.257283747684548,0.19065866944293788,19.200779607617005
1.4104089,103.8275094,0.41239863929909604,0.13921531059699183,12.384558238146607
1.4107602,103.8266519,0.3286345912325682,0.06499517977822795,4.792619464133782
1.411213,103.8258338,0.15500254286757262,0.07355627033422064,1.5437715093387716
1.4117432,103.8250813,0.14718548477699137,0.012618357487922704,2.204481069542748
1.4123023,103.8243432,0.15912608133917536,0.026107881136950905,1.829878588718326
1.4128375,103.8235881,0.7345678258718241,0.15347877479699867,6.913621530093439
1.4134039,103.8229422,2.204500614143007,0.16249856268638296,44.17530147819012
1.4137847,103.8221662,0.9384514838315947,0.48183650014666046,16.584408841431916
1.4140389,103.8212802,0.49859164757036245,0.08136760752688173,7.410179589198627
1.4140976,103.8203612,0.8426187365501884,0.08510511441963056,8.225425987542923
1.4139838,103.819457,0.23765478777788412,0.01746031746031746,1.7813661377534042
1.4138207,103.8185525,0.3145087861455517,0.006810966810966811,3.7724459583474292
1.4136521,103.8176442,0.1760313651208248,0.0035480859010270775,0.9315391941512438
