Latitude,Longitude,People,Bicycles,Vehicles
1.3797068,103.9540315,5.339130434782609,0.12173913043478261,0.2
1.3796178,103.9540491,0.34375,0.0,0.7109375
1.3795261,103.9540466,0.23140495867768596,0.0,1.43801652892562
1.3794378,103.9540253,0.9072847682119205,0.0,1.9205298013245033
1.3793585,103.9539766,3.5096153846153846,0.4326923076923077,0.6153846153846154
1.3792844,103.9539238,5.175,0.8,3.45
1.3791999,103.9538874,3.1538461538461537,0.17094017094017094,1.8974358974358974
1.3791102,103.9538754,7.857142857142857,0.49523809523809526,1.7714285714285714
1.3790187,103.9538607,11.6875,0.5982142857142857,0.026785714285714284
1.3789296,103.953842,10.238709677419354,1.2516129032258065,0.2
1.3788364,103.9538444,5.75,0.05434782608695652,0.043478260869565216
1.3787505,103.9538127,5.785123966942149,0.6115702479338843,0.47107438016528924
1.3786701,103.9537702,3.5853658536585367,0.13008130081300814,0.15447154471544716
1.3785832,103.9537449,1.2222222222222223,0.5666666666666667,0.0
1.3785016,103.9537015,1.5656565656565657,0.494949494949495,0.020202020202020204
1.3784199,103.9536621,2.7291666666666665,0.4479166666666667,0.010416666666666666
1.3783363,103.9536253,7.069767441860465,0.7441860465116279,0.2248062015503876
1.3782464,103.953609,8.091463414634147,0.5548780487804879,0.012195121951219513
1.3781562,103.9535908,7.4227642276422765,0.6504065040650406,0.008130081300813009
1.3780679,103.9535679,3.9207920792079207,0.0,0.0
1.3779778,103.9535502,8.458333333333334,0.4444444444444444,0.013888888888888888
1.3778871,103.9535578,6.593220338983051,0.2796610169491525,0.11016949152542373
1.3777972,103.9535413,5.67479674796748,0.11382113821138211,0.17073170731707318
1.3777067,103.9535221,7.140350877192983,0.0,0.2982456140350877
1.3776234,103.9534852,7.9855072463768115,0.4927536231884058,0.47101449275362317
1.3775411,103.9534452,6.645833333333333,1.40625,0.8645833333333334
1.3774573,103.9534073,3.797979797979798,0.0,0.6464646464646465
1.3773809,103.953358,5.344444444444444,0.5111111111111111,1.0444444444444445
1.3772969,103.9533176,4.954954954954955,0.0,1.3423423423423424
1.3772098,103.9532841,6.138297872340425,0.0,0.4574468085106383
1.3771214,103.9532629,7.622222222222222,0.1,1.3888888888888888
1.3770306,103.9532424,4.309523809523809,0.5,2.142857142857143
1.3769402,103.9532293,1.8952380952380952,0.05714285714285714,1.3047619047619048
1.3768482,103.9532311,1.7722772277227723,0.1188118811881188,2.8118811881188117
1.3767563,103.9532268,1.0792079207920793,0.0297029702970297,2.6633663366336635
1.3766668,103.9532101,3.365079365079365,0.0,5.809523809523809
1.3765797,103.9531797,1.1914893617021276,0.0,12.946808510638299
1.3765004,103.9531341,1.838095238095238,0.0,19.914285714285715
1.3764141,103.9531027,5.412280701754386,0.0,12.228070175438596
1.3763304,103.953068,6.288288288288288,0.40540540540540543,7.675675675675675
1.3762501,103.9530266,3.4952380952380953,0.9880952380952381,1.811904761904762
1.3763324,103.9530675,3.1403508771929824,1.5087719298245614,0.14912280701754385
1.3764045,103.953122,2.4765625,0.53125,0.09375
1.3764888,103.953159,3.1467391304347827,0.1793478260869565,0.22826086956521738
1.3765789,103.95318,3.2554744525547443,0.0364963503649635,0.051094890510948905
1.3766601,103.9531378,3.7851239669421486,0.008264462809917356,0.0
1.3766846,103.9530513,2.6560846560846563,0.0582010582010582,0.30687830687830686
1.3766482,103.9529687,5.144230769230769,0.04807692307692308,1.6057692307692308
1.3766442,103.9528776,3.009259259259259,0.07407407407407407,0.2962962962962963
1.3766512,103.9527874,4.863636363636363,0.20909090909090908,0.02727272727272727
1.3766621,103.9526966,4.102362204724409,0.2755905511811024,0.14173228346456693
1.3766779,103.9526071,1.3924050632911393,0.03164556962025317,0.0189873417721519
1.3765907,103.9525736,11.851485148514852,0.0,3.0495049504950495
1.376499,103.9525586,0.8141592920353983,0.0,1.0176991150442478
1.3764065,103.952559,1.7980769230769231,0.0,0.6153846153846154
1.3763165,103.95255,2.462962962962963,0.0,1.8425925925925926
1.3762238,103.9525437,1.7706422018348624,0.045871559633027525,1.7431192660550459
1.3761332,103.9525325,3.4324324324324325,0.018018018018018018,2.5495495495495497
1.3760421,103.9525271,2.9166666666666665,0.23148148148148148,3.009259259259259
1.3759516,103.9525265,2.189189189189189,0.36036036036036034,4.774774774774775
1.3758609,103.9525238,1.5044247787610618,0.8584070796460177,4.371681415929204
1.3757682,103.9525186,1.018348623853211,1.963302752293578,3.4128440366972477
1.3756771,103.9525174,1.7876106194690264,2.7964601769911503,2.911504424778761
1.3755862,103.9525345,2.761467889908257,1.6697247706422018,3.128440366972477
1.3754946,103.9525319,11.508064516129032,1.7741935483870968,12.67741935483871
1.3754054,103.9525146,7.894308943089431,0.6016260162601627,6.186991869918699
1.3753174,103.9524894,4.006993006993007,1.5384615384615385,4.265734265734266
1.3752278,103.9524682,3.9854014598540144,8.489051094890511,4.963503649635037
1.3751391,103.9524489,7.310344827586207,7.310344827586207,2.646551724137931
1.3750518,103.9524728,5.586466165413534,0.6917293233082706,3.661654135338346
1.3749601,103.9524685,3.712574850299401,0.48502994011976047,2.1077844311377247
1.3749151,103.9525465,1.9,0.09166666666666666,1.675
1.3749361,103.9526358,6.017543859649122,0.03508771929824561,4.578947368421052
1.3749475,103.9527252,6.991150442477876,0.1592920353982301,2.265486725663717
1.3749611,103.9528164,9.474137931034482,0.05172413793103448,5.681034482758621
1.3749757,103.9529078,3.4356435643564356,0.09900990099009901,8.554455445544555
1.3749859,103.9530003,1.9494949494949494,0.0,3.525252525252525
1.374998,103.95309,1.346774193548387,0.008064516129032258,1.9274193548387097
1.3750166,103.953178,5.176,0.144,4.512
1.3750221,103.9532696,4.853211009174312,0.0,4.660550458715596
1.3750332,103.9533599,6.178947368421053,0.3368421052631579,4.294736842105263
1.3750546,103.9534494,7.163793103448276,1.043103448275862,9.275862068965518
1.375058,103.9535411,7.450980392156863,0.5784313725490197,13.147058823529411
1.3750744,103.9536302,5.109090909090909,0.0,18.263636363636362
1.3750812,103.9537211,4.019417475728155,0.019417475728155338,15.330097087378642
1.3750775,103.9538133,3.2523364485981308,0.0,11.542056074766355
1.3750928,103.9539034,2.3727272727272726,0.09090909090909091,8.327272727272728
